date;instituicao;cod_ibge;uf;poder;populacao;coluna;conta;valor
2019-04-01;Prefeitura Municipal de Palhano - CE;2310001;CE;Executivo;9348;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);131,91
2019-04-01;Prefeitura Municipal de Saboeiro - CE;2311900;CE;Executivo;15808;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);48,38
2019-04-01;Prefeitura Municipal de Pacujá - CE;2309904;CE;Executivo;6246;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);39,39
2019-04-01;Prefeitura Municipal de Araripe - CE;2301307;CE;Executivo;21550;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-62,69
2019-04-01;Prefeitura Municipal de Alto Santo - CE;2300705;CE;Executivo;17096;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,57
2019-04-01;Prefeitura Municipal de Barroquinha - CE;2302057;CE;Executivo;14989;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,16
2019-04-01;Prefeitura Municipal de Reriutaba - CE;2311702;CE;Executivo;18945;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,96
2019-04-01;Prefeitura Municipal de Banabuiú - CE;2301851;CE;Executivo;18151;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);58,23
2019-04-01;Prefeitura Municipal de Itapajé - CE;2306306;CE;Executivo;52240;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-53,07
2019-04-01;Prefeitura Municipal de Beberibe - CE;2302206;CE;Executivo;53421;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-22,21
2019-04-01;Prefeitura Municipal de Cedro - CE;2303808;CE;Executivo;25249;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);10,28
2019-04-01;Prefeitura Municipal de Aracoiaba - CE;2301208;CE;Executivo;26455;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);50,99
2019-04-01;Prefeitura Municipal de Chaval - CE;2303907;CE;Executivo;13047;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);58,86
2019-04-01;Prefeitura Municipal de Quixeramobim - CE;2311405;CE;Executivo;79081;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);40,77
2019-04-01;Prefeitura Municipal de Eusébio - CE;2304285;CE;Executivo;52880;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-56,91
2019-04-01;Prefeitura Municipal de Deputado Irapuan Pinheiro - CE;2304269;CE;Executivo;9585;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,46
2019-04-01;Prefeitura Municipal de Itapiúna - CE;2306504;CE;Executivo;20133;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,34
2019-04-01;Prefeitura Municipal de Cariré - CE;2303105;CE;Executivo;18802;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-28,20
2019-04-01;Prefeitura Municipal de Campos Sales - CE;2302701;CE;Executivo;27409;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);54,48
2019-04-01;Prefeitura Municipal de Graça - CE;2304657;CE;Executivo;15423;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-3,78
2019-04-01;Prefeitura Municipal de Ererê - CE;2304277;CE;Executivo;7211;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-27,47
2019-04-01;Prefeitura Municipal de Pacajus - CE;2309607;CE;Executivo;71193;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,62
2019-04-01;Prefeitura Municipal de Jaguaribara - CE;2306801;CE;Executivo;11359;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);43,22
2019-04-01;Prefeitura Municipal de São Benedito - CE;2312304;CE;Executivo;46949;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-3,49
2019-04-01;Prefeitura Municipal de Canindé - CE;2302800;CE;Executivo;78049;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);33,89
2019-04-01;Prefeitura Municipal de São Gonçalo do Amarante - CE;2312403;CE;Executivo;48516;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-42,61
2019-04-01;Prefeitura Municipal de Várzea Alegre - CE;2314003;CE;Executivo;40704;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,54
2019-04-01;Prefeitura Municipal de Senador Pompeu - CE;2312700;CE;Executivo;26664;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);40,53
2019-04-01;Prefeitura Municipal de Jucás - CE;2307403;CE;Executivo;24773;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);1,46
2019-04-01;Prefeitura Municipal de Morrinhos - CE;2308906;CE;Executivo;22354;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);7,04
2019-04-01;Prefeitura Municipal de Trairi - CE;2313500;CE;Executivo;55535;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,39
2019-04-01;Prefeitura Municipal de Jardim - CE;2307106;CE;Executivo;27284;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,46
2019-04-01;Prefeitura Municipal de Santana do Cariri - CE;2312106;CE;Executivo;17622;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);2,49
2019-04-01;Prefeitura Municipal de Iguatu - CE;2305506;CE;Executivo;103255;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);32,01
2019-04-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22593;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);2,40
2019-04-01;Prefeitura Municipal de Capistrano - CE;2302909;CE;Executivo;17793;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,88
2019-04-01;Prefeitura Municipal de Frecheirinha - CE;2304509;CE;Executivo;13758;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-13,75
2019-04-01;Prefeitura Municipal de Tauá - CE;2313302;CE;Executivo;58517;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-22,64
2019-04-01;Prefeitura Municipal de Tarrafas - CE;2313252;CE;Executivo;8926;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);79,72
2019-04-01;Prefeitura Municipal de Amontada - CE;2300754;CE;Executivo;43131;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);21,93
2019-04-01;Prefeitura Municipal de Aracati - CE;2301109;CE;Executivo;74084;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,18
2019-04-01;Prefeitura Municipal de Umirim - CE;2313757;CE;Executivo;19811;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);35,13
2019-04-01;Prefeitura Municipal de Jijoca de Jericoacoara - CE;2307254;CE;Executivo;19587;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,28
2019-04-01;Prefeitura Municipal de Martinópole - CE;2307908;CE;Executivo;11143;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);15,57
2019-04-01;Prefeitura Municipal de Pires Ferreira - CE;2310951;CE;Executivo;10853;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-6,89
2019-04-01;Prefeitura Municipal de Granja - CE;2304707;CE;Executivo;54729;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,75
2019-04-01;Prefeitura Municipal de Tejuçuoca - CE;2313351;CE;Executivo;18998;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,68
2019-04-01;Prefeitura Municipal de Apuiarés - CE;2300903;CE;Executivo;14814;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);13,59
2019-04-01;Prefeitura Municipal de Aratuba - CE;2301406;CE;Executivo;11346;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);27,48
2019-04-01;Prefeitura Municipal de General Sampaio - CE;2304608;CE;Executivo;6956;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);28,73
2019-04-01;Prefeitura Municipal de Lavras da Mangabeira - CE;2307502;CE;Executivo;31584;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,58
2019-04-01;Prefeitura Municipal de Acarape - CE;2300150;CE;Executivo;16639;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);122,14
2019-04-01;Prefeitura Municipal de Potiretama - CE;2311231;CE;Executivo;6400;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);45,55
2019-04-01;Prefeitura Municipal de Hidrolândia - CE;2305209;CE;Executivo;20352;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,73
2019-04-01;Prefeitura Municipal de Coreaú - CE;2304004;CE;Executivo;23258;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,00
2019-04-01;Prefeitura Municipal de Itaitinga - CE;2306256;CE;Executivo;39518;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,59
2019-04-01;Prefeitura Municipal de Pentecoste - CE;2310704;CE;Executivo;37326;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);33,36
2019-04-01;Prefeitura Municipal de Bela Cruz - CE;2302305;CE;Executivo;32593;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);37,83
2019-04-01;Prefeitura Municipal de Nova Russas - CE;2309300;CE;Executivo;32262;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,15
2019-04-01;Prefeitura Municipal de São Luís do Curu - CE;2312601;CE;Executivo;12938;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);7,52
2019-04-01;Prefeitura Municipal de Uruburetama - CE;2313807;CE;Executivo;21725;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);78,35
2019-04-01;Prefeitura Municipal de Mulungu - CE;2309102;CE;Executivo;12892;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);58,97
2019-04-01;Prefeitura Municipal de Assaré - CE;2301604;CE;Executivo;23417;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);0,22
2019-04-01;Prefeitura Municipal de Acaraú - CE;2300200;CE;Executivo;62557;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,36
2019-04-01;Prefeitura Municipal de Madalena - CE;2307635;CE;Executivo;19906;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);48,59
2019-04-01;Prefeitura Municipal de Ipu - CE;2305803;CE;Executivo;41873;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-65,07
2019-04-01;Prefeitura Municipal de Meruoca - CE;2308203;CE;Executivo;15030;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,60
2019-04-01;Prefeitura Municipal de Uruoca - CE;2313906;CE;Executivo;13763;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,28
2019-04-01;Prefeitura Municipal de Catunda - CE;2303659;CE;Executivo;10437;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);34,08
2019-04-01;Prefeitura Municipal de Mauriti - CE;2308104;CE;Executivo;46854;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,95
2019-04-01;Prefeitura Municipal de Porteiras - CE;2311108;CE;Executivo;15047;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-20,86
2019-04-01;Prefeitura Municipal de Itarema - CE;2306553;CE;Executivo;41445;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,36
2019-04-01;Prefeitura Municipal de Ipueiras - CE;2305902;CE;Executivo;38205;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,98
2019-04-01;Prefeitura Municipal de Aiuaba - CE;2300408;CE;Executivo;17303;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,45
2019-04-01;Prefeitura Municipal de Senador Sá - CE;2312809;CE;Executivo;7553;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,92
2019-04-01;Prefeitura Municipal de Brejo Santo - CE;2302503;CE;Executivo;49109;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-33,07
2019-04-01;Prefeitura Municipal de Varjota - CE;2313955;CE;Executivo;18368;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,92
2019-04-01;Prefeitura Municipal de Milagres - CE;2308302;CE;Executivo;28466;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,13
2019-04-01;Prefeitura Municipal de Jati - CE;2307205;CE;Executivo;7902;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-3,84
2019-04-01;Prefeitura Municipal de Monsenhor Tabosa - CE;2308609;CE;Executivo;17167;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-26,41
2019-04-01;Prefeitura Municipal de Pacatuba - CE;2309706;CE;Executivo;83157;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,09
2019-04-01;Prefeitura Municipal de Caridade - CE;2303006;CE;Executivo;22427;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);80,75
2019-04-01;Prefeitura Municipal de Cascavel - CE;2303501;CE;Executivo;71499;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);25,33
2019-04-01;Prefeitura Municipal de Missão Velha - CE;2308401;CE;Executivo;35662;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);37,33
2019-04-01;Prefeitura Municipal de Penaforte - CE;2310605;CE;Executivo;9010;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);-23,60
2019-08-01;Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12419;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);44,67
2019-08-01;Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2643247;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);1,67
2019-08-01;Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;12046;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,63
2019-08-01;Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;79563;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-12,58
2019-08-01;Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74982;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,76
2019-08-01;Prefeitura Municipal de Icapuí - CE;2305357;CE;Executivo;19804;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);60,05
2019-08-01;Prefeitura Municipal de Tabuleiro do Norte - CE;2313104;CE;Executivo;30695;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);27,77
2019-08-01;Prefeitura Municipal de Groaíras - CE;2304905;CE;Executivo;11076;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);32,53
2019-08-01;Prefeitura Municipal de Tururu - CE;2313559;CE;Executivo;16015;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,79
2019-08-01;Prefeitura Municipal de Camocim - CE;2302602;CE;Executivo;63408;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,60
2019-08-01;Prefeitura Municipal de Ipaumirim - CE;2305704;CE;Executivo;12439;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,77
2019-08-01;Prefeitura Municipal de Ubajara - CE;2313609;CE;Executivo;34530;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-27,88
2019-08-01;Prefeitura Municipal de Mombaça - CE;2308500;CE;Executivo;44060;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);59,19
2019-08-01;Prefeitura Municipal de Acopiara - CE;2300309;CE;Executivo;53931;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-7,09
2019-08-01;Prefeitura Municipal de Massapê - CE;2308005;CE;Executivo;38424;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,28
2019-08-01;Prefeitura Municipal de Lavras da Mangabeira - CE;2307502;CE;Executivo;31584;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,94
2019-08-01;Prefeitura Municipal de Baturité - CE;2302107;CE;Executivo;35575;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);77,06
2019-08-01;Prefeitura Municipal de Boa Viagem - CE;2302404;CE;Executivo;54440;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,35
2019-08-01;Prefeitura Municipal de Guaramiranga - CE;2305100;CE;Executivo;3595;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);19,89
2019-08-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22593;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,47
2019-08-01;Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;Executivo;7691;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,16
2019-08-01;Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59278;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);46,53
2019-08-01;Prefeitura Municipal de Guaiúba - CE;2304954;CE;Executivo;26472;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,36
2019-08-01;Prefeitura Municipal de São Luís do Curu - CE;2312601;CE;Executivo;12938;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,12
2019-08-01;Prefeitura Municipal de Guaraciaba do Norte - CE;2305001;CE;Executivo;39713;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,99
2019-08-01;Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;19345;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-12,09
2019-08-01;Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;127098;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-24,70
2019-08-01;Prefeitura Municipal de Jaguaretama - CE;2306702;CE;Executivo;18102;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);36,60
2019-08-01;Prefeitura Municipal de Choró - CE;2303931;CE;Executivo;13476;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);43,47
2019-08-01;Prefeitura Municipal de Palmácia - CE;2310100;CE;Executivo;13214;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);59,21
2019-08-01;Prefeitura Municipal de Cascavel - CE;2303501;CE;Executivo;71499;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,50
2019-08-01;Prefeitura Municipal de Alcântaras - CE;2300507;CE;Executivo;11529;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,87
2019-08-01;Prefeitura Municipal de Independência - CE;2305605;CE;Executivo;26168;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-10,37
2019-08-01;Prefeitura Municipal de Morada Nova - CE;2308708;CE;Executivo;62069;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-4,02
2019-08-01;Prefeitura Municipal de Crato - CE;2304202;CE;Executivo;131372;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);0,23
2019-08-01;Prefeitura Municipal de Horizonte - CE;2305233;CE;Executivo;66114;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-48,76
2019-08-01;Prefeitura Municipal de Croatá - CE;2304236;CE;Executivo;17994;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,70
2019-08-01;Prefeitura Municipal de Caucaia - CE;2303709;CE;Executivo;363982;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);10,23
2019-08-01;Prefeitura Municipal de Acarape - CE;2300150;CE;Executivo;16639;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);113,65
2019-08-01;Prefeitura Municipal de Granja - CE;2304707;CE;Executivo;54729;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,92
2019-08-01;Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;206644;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-8,78
2019-08-01;Prefeitura Municipal de Paraipaba - CE;2310258;CE;Executivo;32700;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,55
2019-08-01;Prefeitura Municipal de Iracema - CE;2306009;CE;Executivo;14227;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,86
2019-08-01;Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67972;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);53,04
2019-08-01;Prefeitura Municipal de Aratuba - CE;2301406;CE;Executivo;11346;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);27,16
2019-08-01;Prefeitura Municipal de Barbalha - CE;2301901;CE;Executivo;60155;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-12,00
2019-08-01;Prefeitura Municipal de Pentecoste - CE;2310704;CE;Executivo;37326;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);32,07
2019-08-01;Prefeitura Municipal de Novo Oriente - CE;2309409;CE;Executivo;28557;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);42,72
2019-08-01;Prefeitura Municipal de Carnaubal - CE;2303402;CE;Executivo;17747;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-11,06
2019-08-01;Prefeitura Municipal de Palhano - CE;2310001;CE;Executivo;9348;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);137,44
2019-08-01;Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13317;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,40
2019-08-01;Prefeitura Municipal de Cruz - CE;2304251;CE;Executivo;24131;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,82
2019-08-01;Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;Executivo;60355;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-86,22
2019-08-01;Prefeitura Municipal de Apuiarés - CE;2300903;CE;Executivo;14814;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,52
2019-08-01;Prefeitura Municipal de Uruburetama - CE;2313807;CE;Executivo;21725;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);78,10
2019-08-01;Prefeitura Municipal de Umari - CE;2313708;CE;Executivo;7729;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);46,44
2019-08-01;Prefeitura Municipal de Irauçuba - CE;2306108;CE;Executivo;24003;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-35,05
2019-08-01;Prefeitura Municipal de Quixadá - CE;2311306;CE;Executivo;87116;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);25,10
2019-08-01;Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;Executivo;16827;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,89
2019-08-01;Prefeitura Municipal de Quixelô - CE;2311355;CE;Executivo;14986;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,05
2019-08-01;Prefeitura Municipal de Tauá - CE;2313302;CE;Executivo;58517;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-24,14
2019-08-01;Prefeitura Municipal de Ipueiras - CE;2305902;CE;Executivo;38205;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,01
2019-08-01;Prefeitura Municipal de Fortim - CE;2304459;CE;Executivo;16357;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-39,03
2019-08-01;Prefeitura Municipal de Frecheirinha - CE;2304509;CE;Executivo;13758;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-13,00
2019-08-01;Prefeitura Municipal de Pindoretama - CE;2310852;CE;Executivo;20748;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-9,14
2019-08-01;Prefeitura Municipal de Cedro - CE;2303808;CE;Executivo;25249;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);13,48
2019-08-01;Prefeitura Municipal de Barroquinha - CE;2302057;CE;Executivo;14989;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,29
